file_id,contents,user_id,subforum_id,num_contexts,label
14299829_2,"I 'm in Birmingham , myself and even the nicer suburban area where I 'm from is getting darker and darker .",579715,1380,0,1
12842423_1,Does it surprise you that jews promote faggotry ?,572506,1397,0,1
13443527_1,"Allow me to apologize for my last post , as I was drinking heavily last night but you callin me a genetic lottery winner ? come on now I 've had my fair share of hard times just last week a yellow person came into my place of work and started making trouble .",581855,1347,0,1
14037278_1,"Liberals change the facts to fit their deluded narrative , intelligent people change the narrative to fit the facts .",578715,1387,0,1
13461719_2,As soon as I hear them uttering their monkey gibberish I feel like smashing my computer screen with my fist .,575756,1347,2,1
14670451_2,Without us they would still be living in mud huts with sharpened sticks .,572225,1371,1,1
14409759_1,Three more posters ready - these are definitely anti-race-mixing !,575247,1375,0,1
30500254_10,"When she goes outside , the subhuman ape thing is usually out there .",575946,1362,0,1
14663763_1,"if its such a big deal that you need to talk about it , yes. you are a non-white. you might as well be fully mongol .",577225,1371,1,1
12875712_1,"Absolutely, whenever i see a dirty white coon with dreadlocks i get the urge to grab him by his flea blanket head and head butt him senseless",572256,1347,0,1
14424198_1,I just wanted to say hello to The Jew is Evil .,573740,1375,0,1
14670146_1,"It is important for people to realize that gays want gay marriage ..... not because they desire some sort of government paperwork , but because they are seeking the right to adopt defenseless children .",614439,1371,0,1
14671966_2,"If they want to fire all these leftist moonbats and replace them with genuine White conservatives , I 'm all for it .",573247,1371,0,1
14673601_4,Negroids could n't put together a bake sale properly much less a work force .,575678,1371,0,1
13163736_2,We spent our time trying to get our Negroes to learn how to read .,580130,1345,0,1
14028870_1,"These areas that you name are the preserve of the rich , you wont find a single white working class person living there.We might look down on blacks and pakis as scum and not want them living near us but the upper class feel exactly the same about us",591076,1387,0,1
12834217_4,Click below for a FREE download of a colorfully illustrated 132 page e-book on the Zionist-engineered INTENTIONAL destruction of Western civilization .,572066,1346,0,1
30613252_1,I would love to see a video of Somalis blown apart with a torpedo and see bodies and scrap metal fly hundreds of feet into the air .,572842,1359,0,1
14095579_1,I so hope that coon got life in jail or the death penaltyYou did and are doing the best you can nobody can ask for more .,573498,1381,2,1
13468636_1,"The jew media likes to prop this whites becoming the minority non sense up because they want to try and scare whitey , the media plays on the fears that the average retard thinks hispanic or latino is a race and they play word play with titles like white hispanic and white non hispanic it is all a magic show nothing more .. But Whites becoming a minority in Europe the homeland is a much more serious issue that concerns me greatly .",582394,1346,0,1
13285245_4,Just let Shaniqua leave her kids home to burn the house down while she goes to da club .,573347,1345,15,1
13455369_1,Crippin nigga .,582378,1347,6,1
14081124_1,I'm not running and giving it to the muds .,574445,1381,0,1
33045544_1,"Jews are not only insane , they are of literal demonic DNA .",573473,1347,0,1
13856936_1,Save Ireland has a job he works for MSI are you saying their is a more important job than trying to stop the Immigration invasion into Ireland ?,591103,1391,1,1
13639875_1,"how could you have a debate with a nigerian woman ! pity i was listening in , should have been a good laugh listening to that person trying to hold a civilised conversation",574043,1391,0,1
13478512_3,The ugly black will always be .... black !,576192,1346,0,1
31402537_3,Just watch them at North America and they like all black sport players and their `` slang '' .,572176,1346,0,1
13843470_1,"These are the latest statistics , Ethnic groups : Irish 87.4 % , other white 7.5 % , Asian 1.3 % , black 1.1 % , mixed 1.1 % , unspecified 1.6 % ( 2006 census ) , so even if that seven percent was all poles , if you add up all the mud races , it would be equivalent .",572109,1391,0,1
13861569_1,i SEE UTV DID NOT POST MY COMMENTS TYPICAL SPREAD THE WORD THROUGHOUT IRELAND RUN THESE INVADERS OUT GO HOME AFGANIES WOULD YOU SEE US DOING THIS IN YOUR COUNTRY ??????????????????????????????????????????? ??,590349,1391,0,1
13458375_2,Those nogs in France do n't belong there and then they show how unruly they can be .,579408,1347,0,1
14095048_1,"So do I. The small dogs like those maltese and things we call stoep kakkers , because all they are good for is leaving turds on your stoop .",577427,1381,0,1
14652674_2,"Oh wait thats what the whites are doing for them , kind of like a zoo ?",572337,1371,0,1
30603583_2,That ape tried to gang up a lone white .,578431,1359,0,1
13250505_1,"As I commented a few days ago on this thread , massive race ( or ethnic ) mixing tends to preceed massive race ( or ethnic ) war .",575766,1345,0,1
13456922_2,Lack of compassion seems to go hand and hand with lack the of White blood .,578990,1347,0,1
13164902_2,Apes even have the instinct to basically leave these for dead .,576137,1345,0,1
13859020_2,The only way to stop it and its followers from spreading is to join a White unity organization and not support democracy by not voting .,572226,1391,0,1
31766410_1,well i am sure that the jews have the cure for aids but they wont give it to the fags cause they already served their purpoise,585713,1363,0,1
13489909_1,"they need to feel it on their skin , so next time they wont give my land to the some subhuman muslim dogs .",575149,1395,0,1
13504803_9,"I had the luck ( ... ) to meet some africans in the past and I promise you that black are the worse cancer of the world , they 're ready to sell their own sister so you can imagine what will they do with our Countries ..",586601,1395,0,1
13587646_1,So you would refuse even other Nordic whites fleeing the brown chaos in the south ?,586175,1393,1,1
30548974_1,I wonder what the shegroid that came running up did .,574771,1359,0,1
13406897_2,"He walks upright , and has human arms and legs .",579436,1345,0,1
13427417_3,No doubt they 'll be coming up with chocolate-colored Leprechauns and a Chinese flavored Uncle Sam 's too .,579281,1347,3,1
13861387_1,"yeah but you live in a big country , N. Ireland is quite small yet large numbers of the scum are invading these shores every day",590493,1391,0,1
14060188_1,"Probably, especially if they are legitimate refugees from a war conflict , as opposed to the fake black and brown refugees that are flooding the country now .",575256,1383,0,1
31783690_1,"Take it slow then gradual , hell make them watch MTV for a few hours it 's the same thing as animal planet. and just gradually introduce them to your views .",586973,1363,0,1
14411099_1,"So long as http://ghettobraggingrights.wordpress.com/ exists I will not only think of blacks as sub-human savage beasts with no more self-control than a rabid dog , but refer to them as such .",576425,1375,0,1
13507183_1,"Couple Befriend Negroid , Negroid Tries To Burn Down Couples Home - NNN Reporters Newsroom Forum Moblie Couple Says Neighbor Tried to Set Their Apartment on Fire Reported by : Irika Sargent Last Update : 4/25 9 : 01 pm Moblie Couple Says Neighbor Tried to Set Their Apartment on Fire | Local15tv.com , Mobile & Pensacola News , Entertainment , Videos , Business Search and Shopping This is what happens when you make friends with spearchuckers .",573278,1345,0,1
